locality,bhk,area_sqft,price_lakhs
Ambernath,1,730,41
Ambernath,1,685,27
Ambernath,2,1127,60
Ambernath,1,730,36
Ambernath,1,730,38
Ambernath,1,638,25
Ambernath,1,740,26
Ambernath,2,887,34
Ambernath,1,555,24
Ambernath,1,638,24
Ambernath,1,685,26
Ambernath,1,555,23
Ambernath,1,638,25
Ambernath,1,730,40
Ambernath,1,650,28
Ambernath,1,741,26
Ambernath,1,650,25
Ambernath,1,730,36
Ambernath,1,474,21
Ambernath,2,840,33
Ambernath,3,1422,70
Ambernath,1,690,25
Ambernath,1,638,24
Ambernath,1,638,24
Ambernath,1,685,26
Ambernath,2,900,46
Ambernath,2,900,44
Ambernath,1,730,36
Ambernath,2,880,34
Ambernath,2,887,34
Ambernath,1,555,24
Ambernath,1,730,36
Ambernath,2,880,34
Ambernath,2,960,42
Ambernath,1,730,36
Ambernath,1,474,21
Ambernath,2,840,33
Ambernath,3,1422,70
Ambernath,1,521,25
Ambernath,1,650,26
Ambernath,1,560,23
Ambernath,1,735,28
Ambernath,2,920,40
Ambernath,1,387,17
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,530,25
Ambernath,1,420,17
Ambernath,2,865,30
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,2,1085,60
Ambernath,2,865,30
Ambernath,2,945,45
Ambernath,1,720,35
Ambernath,1,610,25
Ambernath,1,550,23
Ambernath,2,800,36
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,1,514,20
Ambernath,2,1000,45
Ambernath,1,620,29
Ambernath,1,620,29
Ambernath,1,620,29
Ambernath,1,550,23
Ambernath,1,647,30
Ambernath,1,647,30
Ambernath,1,630,28
Ambernath,2,900,38
Ambernath,3,1120,56
Ambernath,2,1125,43
Ambernath,1,541,23
Ambernath,1,638,28
Ambernath,1,530,22
Ambernath,1,680,30
Ambernath,1,635,28
Ambernath,2,940,41
Ambernath,1,702,31
Ambernath,1,650,33
Ambernath,2,905,40
Ambernath,2,958,40
Ambernath,1,732,36
Ambernath,1,714,26
Ambernath,2,900,46
Ambernath,2,1006,41
Ambernath,1,685,26
Ambernath,1,715,32
Ambernath,1,680,33
Ambernath,1,728,34
Ambernath,2,885,34
Ambernath,1,721,32
Ambernath,2,785,44
Ambernath,2,1350,63
Ambernath,1,541,24
Ambernath,3,1419,65
Ambernath,1,720,35
Ambernath,1,634,35
Ambernath,1,650,35
Ambernath,1,615,30
Ambernath,1,695,25
Ambernath,1,715,24
Ambernath,1,618,21
Ambernath,2,936,40
Ambernath,2,936,37
Ambernath,1,715,25
Ambernath,1,715,24
Ambernath,1,618,21
Ambernath,2,936,40
Ambernath,2,936,37
Ambernath,1,715,25
Ambernath,2,945,41
Ambernath,1,715,26
Ambernath,1,630,34
Ambernath,1,712,26
Ambernath,1,685,23
Ambernath,2,910,31
Ambernath,1,588,27
Ambernath,1,710,37
Ambernath,1,665,30
Ambernath,1,900,31
Ambernath,1,700,25
Ambernath,1,700,25
Ambernath,2,930,39
Ambernath,1,715,25
Ambernath,2,906,52
Ambernath,1,695,40
Ambernath,2,953,55
Ambernath,3,1890,86
Ambernath,2,900,35
Ambernath,1,415,20
Ambivli,1,726,39
Ambivli,1,726,39
Ambivli,1,600,29
Ambivli,1,600,29
Ambivli,2,980,50
Ambivli,2,980,50
Ambivli,1,550,30
Andheri,2,1180,217
Andheri,3,1260,380
Andheri,2,1000,300
Andheri,1,499,111
Andheri,2,1050,310
Andheri,2,872,199
Andheri,2,926,214
Andheri,3,1102,259
Andheri,2,1200,270
Andheri,3,1000,300
Andheri,1,525,99
Andheri,2,700,190
Andheri,3,1600,380
Andheri,3,1500,375
Andheri,1,650,150
Andheri,3,1076,320
Andheri,3,1092,330
Andheri,3,1044,280
Andheri,3,1308,350
Andheri,3,1308,350
Andheri,2,1065,265
Andheri,3,1400,415
Andheri,2,1050,285
Andheri,3,940,260
Andheri,2,735,175
Andheri,1,525,115
Andheri,1,514,99
Andheri,2,590,172
Andheri,2,575,176
Andheri,3,880,265
Andheri,1,351,106
Andheri,3,681,204
Andheri,2,681,204
Andheri,1,449,134
Andheri,2,616,187
Andheri,2,622,188
Andheri,2,614,186
Andheri,3,1445,395
Andheri,2,780,200
Andheri,2,707,180
Andheri,1,527,151
Andheri,1,527,151
Andheri,2,977,168
Andheri,3,958,290
Andheri,3,1086,301
Andheri,3,1170,305
Andheri,3,1700,280
Andheri,2,1300,260
Andheri,2,670,209
Andheri,2,1000,225
Andheri,2,900,175
Andheri,1,500,127
Andheri,1,400,87
Andheri,1,400,87
Andheri,3,1360,225
Andheri,4,1720,350
Andheri,3,1400,280
Andheri,1,412,100
Andheri,1,400,115
Andheri,2,1400,286
Andheri,2,1300,280
Andheri,3,1700,380
Andheri,2,685,200
Andheri,2,1700,329
Andheri,3,1600,330
Andheri,3,1650,269
Andheri,2,1300,270
Andheri,3,1700,426
Andheri,3,881,280
Andheri,2,750,150
Andheri,2,1000,185
Andheri,3,1800,407
Andheri,3,1700,430
Andheri,1,560,95
Andheri,2,612,191
Andheri,2,539,165
Andheri,1,416,129
Andheri,2,610,162
Andheri,2,540,144
Andheri,1,384,101
Andheri,1,500,145
Andheri,3,1163,325
Andheri,3,1200,270
Andheri,2,1050,210
Andheri,3,1700,295
Andheri,3,1200,270
Andheri,3,1700,295
Andheri,3,1700,360
Andheri,2,1600,335
Andheri,2,1300,288
Andheri,3,894,228
Andheri,1,408,126
Andheri,2,422,107
Andheri,1,349,92
Andheri,3,815,253
Andheri,3,1350,350
Andheri,3,1147,270
Andheri,1,650,125
Andheri,3,2041,419
Andheri,1,520,107
Andheri,3,1350,400
Andheri,3,1350,400
Andheri,1,420,90
Andheri,2,750,175
Andheri,2,945,186
Andheri,4,1890,399
Andheri,1,622,110
Andheri,1,541,115
Andheri,2,1152,286
Andheri,2,1152,286
Andheri,2,977,190
Andheri,2,1072,295
Andheri,1,435,119
Andheri,2,650,199
Andheri,2,1092,312
Andheri,3,1472,407
Andheri,2,1092,311
Andheri,1,598,111
Andheri,3,1165,235
Andheri,2,922,170
Andheri,2,682,205
Andheri,2,712,228
Andheri,2,712,214
Andheri,2,950,189
Andheri,2,800,170
Andheri,1,340,78
Andheri,1,400,80
Andheri,1,400,81
Andheri,3,1350,430
Andheri,3,1350,430
Andheri,2,923,284
Andheri,1,600,138
Andheri,2,900,207
Andheri,2,900,190
Andheri,3,1300,260
Andheri,2,900,180
Andheri,1,500,126
Andheri,2,700,175
Andheri,2,900,234
Andheri,2,900,190
Andheri,1,600,118
Andheri,2,880,220
Andheri,3,1100,270
Andheri,2,750,175
Andheri,2,587,180
Andheri,2,900,185
Andheri,1,456,125
Andheri,3,1250,325
Andheri,2,950,251
Andheri,2,845,240
Andheri,2,900,210
Andheri,2,1000,282
Andheri,3,880,278
Andheri,1,610,165
Andheri,2,700,148
Andheri,2,700,155
Andheri,2,700,148
Andheri,2,700,155
Andheri,1,370,90
Andheri,2,700,181
Andheri,2,700,158
Andheri,1,380,85
Andheri,2,666,186
Andheri,2,625,195
Andheri,1,680,135
Andheri,1,700,135
Andheri,3,1600,296
Andheri,1,680,135
Andheri,1,700,135
Andheri,3,1600,296
Andheri,1,680,135
Andheri,1,700,135
Andheri,3,1600,296
Andheri,2,950,255
Andheri,2,790,162
Andheri,2,800,250
Andheri,2,575,175
Andheri,2,800,215
Andheri,2,600,170
Andheri,1,500,130
Andheri,1,550,110
Andheri,3,1100,195
Andheri,2,800,165
Andheri,2,950,165
Andheri,2,1100,262
Andheri,1,550,110
Andheri,3,1100,195
Andheri,2,800,165
Andheri,2,865,225
Andheri,3,1440,310
Andheri,2,865,225
Andheri,2,950,165
Andheri,2,1100,262
Andheri,3,1350,300
Andheri,1,600,144
Andheri,3,1400,375
Andheri,2,900,202
Andheri,4,1500,400
Andheri,2,675,189
Andheri,3,1300,350
Andheri,2,640,125
Andheri,3,1210,274
Andheri,2,950,200
Andheri,1,600,135
Andheri,1,600,180
Andheri,2,798,190
Andheri,3,1176,350
Andheri,1,509,87
Andheri,2,900,197
Andheri,2,1150,300
Andheri,1,500,99
Andheri,2,1000,275
Andheri,2,1000,275
Andheri,1,550,107
Andheri,3,1700,365
Andheri,1,575,135
Andheri,2,558,118
Andheri,2,1050,175
Andheri,3,1450,265
Andheri,1,650,140
Andheri,1,550,98
Andheri,2,1100,240
Andheri,3,1300,410
Andheri,3,1150,225
Andheri,2,750,135
Andheri,1,670,160
Andheri,3,1420,260
Andheri,2,1150,190
Andheri,2,1370,265
Andheri,2,1150,230
Andheri,1,670,160
Andheri,3,1420,260
Andheri,2,1150,190
Andheri,2,1370,265
Andheri,2,1150,230
Andheri,1,801,215
Andheri,2,1220,320
Andheri,1,406,95
Andheri,2,800,140
Andheri,1,550,129
Andheri,1,550,127
Andheri,2,750,164
Andheri,2,750,160
Andheri,2,800,150
Andheri,1,550,130
Andheri,2,800,155
Andheri,1,550,127
Andheri,1,550,95
Andheri,1,550,96
Andheri,1,650,180
Andheri,2,900,167
Andheri,1,690,150
Andheri,1,550,100
Andheri,2,550,90
Andheri,2,550,96
Andheri,2,550,94
Andheri,2,550,91
Andheri,2,800,144
Andheri,1,500,94
Andheri,2,800,140
Andheri,1,500,91
Andheri,1,450,80
Andheri,1,550,95
Andheri,1,550,100
Andheri,1,550,99
Andheri,1,550,97
Andheri,1,450,82
Andheri,2,1350,250
Andheri,3,2041,425
Andheri,1,650,175
Andheri,1,600,140
Andheri,2,1170,216
Andheri,1,500,98
Andheri,1,500,98
Andheri,2,1170,216
Andheri,3,1250,395
Andheri,2,701,204
Andheri,2,700,190
Andheri,2,700,189
Andheri,1,563,100
Andheri,1,550,99
Andheri,2,944,270
Andheri,3,1360,360
Andheri,2,964,255
Andheri,2,905,199
Andheri,1,600,100
Andheri,2,900,270
Andheri,2,900,270
Andheri,2,1000,290
Andheri,2,866,165
Andheri,2,1215,299
Andheri,1,701,135
Andheri,1,701,135
Andheri,2,1022,240
Andheri,3,1570,260
Andheri,2,970,280
Andheri,2,980,207
Andheri,2,900,270
Andheri,2,1250,250
Andheri,1,500,105
Andheri,2,1066,270
Andheri,2,875,225
Andheri,1,600,170
Andheri,1,500,134
Andheri,1,800,185
Andheri,1,500,134
Andheri,1,800,185
Andheri,1,459,86
Andheri,1,504,89
Andheri,1,518,95
Andheri,3,899,260
Andheri,1,600,110
Andheri,1,560,165
Andheri,1,600,140
Andheri,3,1300,390
Andheri,1,550,105
Andheri,1,595,102
Andheri,1,550,105
Andheri,1,595,102
Andheri,2,700,165
Andheri,2,700,165
Andheri,2,1200,325
Andheri,3,1100,203
Andheri,2,850,152
Andheri,2,1000,220
Andheri,2,950,220
Andheri,1,369,89
Andheri,3,823,250
Andheri,2,669,180
Andheri,2,700,190
Andheri,1,500,92
Andheri,2,700,170
Andheri,1,500,95
Andheri,2,700,190
Andheri,1,500,92
Andheri,2,700,170
Andheri,1,500,95
Andheri,2,700,140
Andheri,2,700,160
Andheri,2,570,127
Andheri,1,400,79
Andheri,2,443,106
Andheri,1,402,96
Andheri,1,450,140
Andheri,1,450,140
Andheri,3,1300,310
Andheri,2,650,145
Andheri,3,1500,320
Andheri,2,1000,240
Andheri,3,1500,320
Andheri,2,878,260
Andheri,2,450,120
Andheri,2,650,145
Andheri,1,550,140
Andheri,2,1000,189
Andheri,2,1400,350
Andheri,2,700,165
Andheri,3,1250,350
Andheri,2,1200,330
Andheri,3,1250,300
Andheri,1,685,155
Andheri,3,1100,350
Andheri,3,1250,350
Andheri,2,1200,330
Andheri,3,1250,300
Andheri,1,425,120
Andheri,1,425,120
Andheri,2,705,181
Andheri,3,1154,314
Andheri,3,1154,316
Andheri,3,1328,315
Andheri,4,1771,430
Andheri,4,1632,420
Andheri,2,705,179
Andheri,2,900,250
Andheri,2,890,225
Andheri,2,900,250
Andheri,3,1400,325
Andheri,3,1600,400
Andheri,3,1400,380
Andheri,2,1100,275
Andheri,3,1400,310
Andheri,2,1100,260
Andheri,3,1500,400
Andheri,2,625,127
Andheri,2,1365,390
Andheri,1,550,99
Andheri,1,675,132
Andheri,1,462,86
Andheri,2,1300,301
Andheri,2,700,155
Andheri,2,815,150
Andheri,2,850,150
Andheri,2,780,150
Andheri,2,1365,390
Andheri,2,1000,220
Andheri,1,400,115
Andheri,2,1000,220
Andheri,3,1500,250
Andheri,1,560,99
Andheri,1,318,80
Andheri,1,600,125
Andheri,2,850,240
Andheri,2,1100,220
Andheri,2,600,175
Andheri,1,600,165
Andheri,2,900,195
Andheri,3,1100,220
Andheri,2,970,245
Andheri,2,900,180
Andheri,2,1195,330
Andheri,1,650,120
Andheri,1,660,122
Andheri,2,950,250
Andheri,1,600,125
Andheri,2,1100,249
Andheri,3,1195,325
Andheri,2,950,240
Andheri,2,1100,300
Andheri,2,900,180
Andheri,2,980,245
Andheri,2,900,240
Andheri,1,500,120
Andheri,1,600,140
Andheri,2,900,175
Andheri,3,1100,245
Andheri,1,318,80
Andheri,1,636,148
Andheri,2,1000,233
Andheri,2,1000,195
Andheri,2,500,115
Andheri,2,970,170
Andheri,2,1100,220
Andheri,1,750,156
Andheri,1,575,160
Andheri,1,675,150
Andheri,2,450,120
Andheri,2,875,275
Andheri,2,1350,243
Andheri,1,501,140
Andheri,2,650,160
Andheri,2,785,230
Andheri,2,1050,336
Andheri,1,428,89
Andheri,1,447,93
Andheri,1,453,94
Andheri,1,317,76
Andheri,3,900,184
Andheri,3,893,182
Andheri,1,446,91
Andheri,1,469,96
Andheri,1,500,131
Andheri,2,1234,280
Andheri,1,700,135
Andheri,2,577,150
Andheri,3,1400,230
Andheri,3,1086,261
Andheri,3,1260,284
Andheri,1,474,115
Andheri,3,1600,400
Andheri,2,768,135
Andheri,3,1400,400
Andheri,2,680,140
Andheri,1,640,118
Andheri,2,680,140
Andheri,1,640,118
Andheri,3,1240,220
Andheri,2,1030,186
Andheri,3,1377,245
Andheri,2,647,199
Andheri,1,420,95
Andheri,2,877,235
Andheri,1,728,128
Andheri,2,1134,210
Andheri,2,959,225
Andheri,1,459,116
Andheri,2,1050,193
Andheri,3,1328,318
Andheri,2,872,200
Andheri,2,926,214
Andheri,4,1771,432
Andheri,4,1632,439
Andheri,2,871,217
Andheri,2,885,240
Andheri,3,1229,292
Andheri,3,1169,297
Andheri,3,1328,332
Andheri,2,871,217
Andheri,2,885,240
Andheri,3,1229,292
Andheri,3,1169,297
Andheri,3,1328,332
Andheri,1,501,135
Andheri,1,546,141
Andheri,2,700,200
Andheri,2,736,216
Andheri,3,1035,300
Andheri,1,532,110
Andheri,1,532,110
Andheri,1,532,110
Andheri,1,450,92
Andheri,3,1250,325
Andheri,3,1150,340
Andheri,3,1150,340
Andheri,1,575,125
Andheri,2,799,216
Andheri,1,528,116
Andheri,1,564,126
Andheri,2,667,169
Andheri,2,673,156
Andheri,2,799,220
Andheri,3,1013,320
Andheri,2,718,181
Andheri,3,968,310
Andheri,1,529,149
Andheri,2,748,218
Andheri,2,717,175
Andheri,2,799,215
Andheri,2,717,180
Andheri,3,1035,310
Andheri,2,785,230
Andheri,3,1336,420
Andheri,2,785,230
Andheri,3,1336,420
Andheri,1,565,120
Andheri,1,573,135
Andheri,3,994,246
Andheri,1,574,119
Andheri,1,518,96
Andheri,1,518,100
Andheri,2,727,152
Andheri,2,671,131
Andheri,3,923,289
Andheri,2,826,202
Andheri,3,1300,286
Andheri,2,1000,202
Andheri,3,1300,254
Andheri,2,893,240
Andheri,2,1000,256
Andheri,3,2200,365
Andheri,2,1035,175
Andheri,3,2200,365
Andheri,1,522,98
Andheri,1,550,170
Andheri,2,1450,400
Andheri,3,1456,360
Andheri,2,1264,215
Andheri,2,787,190
Andheri,2,950,220
Andheri,2,950,230
Andheri,2,720,136
Andheri,2,720,136
Andheri,2,950,220
Andheri,2,720,136
Andheri,3,1400,350
Andheri,2,1050,200
Andheri,2,490,89
Andheri,2,558,115
Andheri,2,1050,273
Andheri,2,850,140
Andheri,2,700,210
Andheri,2,700,210
Andheri,2,695,200
Andheri,2,1050,210
Andheri,2,1050,200
Andheri,2,1200,215
Andheri,3,1400,276
Andheri,4,1590,425
Andheri,2,1039,190
Andheri,1,715,200
Andheri,2,1150,200
Andheri,2,1105,335
Andheri,2,924,265
Andheri,3,1265,325
Andheri,1,459,145
Andheri,1,435,119
Andheri,2,713,185
Andheri,1,467,140
Andheri,2,702,204
Andheri,2,727,215
Andheri,2,1015,220
Andheri,3,1500,365
Andheri,1,650,125
Andheri,1,650,125
Andheri,3,1800,340
Andheri,2,1040,175
Andheri,3,1360,240
Andheri,2,970,190
Andheri,2,1200,210
Andheri,2,1200,210
Andheri,1,380,75
Andheri,1,650,106
Andheri,2,850,205
Andheri,2,850,205
Andheri,2,850,225
Andheri,2,1525,377
Andheri,3,1205,315
Andheri,2,800,250
Andheri,3,1250,208
Andheri,1,720,135
Andheri,2,800,250
Andheri,1,527,95
Andheri,1,527,95
Andheri,3,1038,219
Andheri,2,750,220
Andheri,1,500,127
Andheri,2,600,165
Andheri,3,1124,285
Andheri,3,1576,390
Andheri,2,685,160
Andheri,2,986,290
Andheri,1,688,128
Andheri,2,750,175
Andheri,2,1074,193
Andheri,1,600,115
Andheri,1,600,130
Andheri,2,915,200
Andheri,2,755,220
Andheri,2,1200,349
Andheri,3,1350,410
Andheri,3,1800,300
Andheri,1,550,117
Andheri,1,550,117
Andheri,2,650,165
Andheri,2,1200,198
Andheri,2,1128,202
Andheri,2,750,185
Andheri,2,1200,245
Andheri,3,1650,315
Andheri,2,650,125
Andheri,2,546,153
Andheri,2,620,192
Andheri,2,705,198
Andheri,2,920,258
Andheri,1,450,125
Andheri,2,1000,290
Andheri,2,546,153
Andheri,2,620,192
Andheri,2,705,198
Andheri,3,1200,325
Andheri,1,500,85
Andheri,1,450,90
Andheri,3,1350,310
Andheri,2,812,194
Andheri,3,1125,315
Andheri,2,1050,178
Andheri,3,1800,330
Andheri,3,1300,365
Andheri,1,550,102
Andheri,1,500,105
Andheri,2,667,160
Andheri,1,450,120
Andheri,2,965,230
Andheri,2,965,285
Andheri,2,940,235
Andheri,1,566,138
Andheri,2,765,200
Andheri,1,578,107
Andheri,2,698,140
Andheri,1,528,128
Andheri,1,564,130
Andheri,2,985,275
Andheri,1,450,120
Andheri,2,965,230
Andheri,2,965,285
Andheri,2,940,235
Andheri,1,566,138
Andheri,2,765,200
Andheri,1,578,107
Andheri,2,698,140
Andheri,3,1235,267
Andheri,1,464,85
Andheri,1,464,88
Andheri,2,703,147
Andheri,3,1253,349
Andheri,2,703,150
Andheri,2,698,163
Andheri,2,825,180
Andheri,3,1100,295
Andheri,3,1100,295
Andheri,3,1000,262
Andheri,1,750,153
Andheri,2,1000,220
Andheri,2,718,181
Andheri,3,1200,308
Andheri,3,1180,372
Andheri,2,854,171
Andheri,4,1557,392
Andheri,2,874,200
Andheri,2,874,200
Andheri,2,900,265
Andheri,1,853,150
Andheri,2,950,260
Andheri,2,900,260
Andheri,2,636,140
Andheri,2,654,180
Andheri,2,615,169
Andheri,3,1200,320
Andheri,2,778,196
Andheri,2,778,196
Andheri,2,1050,310
Andheri,3,950,265
Andheri,1,419,100
Andheri,3,1050,286
Andheri,2,880,175
Andheri,2,850,155
Andheri,2,595,155
Andheri,2,690,175
Andheri,1,460,130
Andheri,2,1000,260
Andheri,1,650,175
Andheri,1,650,120
Andheri,3,1000,200
Andheri,2,769,151
Andheri,2,950,202
Andheri,2,841,173
Andheri,3,1150,248
Andheri,2,864,265
Andheri,3,1650,352
Andheri,3,1800,340
Andheri,2,1050,224
Andheri,2,765,220
Andheri,2,1050,224
Andheri,2,765,220
Andheri,2,800,250
Andheri,2,800,250
Andheri,1,449,82
Andheri,2,600,192
Andheri,2,580,186
Andheri,2,660,212
Andheri,3,920,225
Andheri,2,890,216
Andheri,2,980,280
Andheri,2,700,200
Andheri,2,1050,180
Andheri,2,722,181
Andheri,3,860,202
Andheri,2,735,178
Andheri,2,744,235
Andheri,2,1100,315
Andheri,3,1400,340
Andheri,2,630,167
Andheri,2,900,265
Andheri,3,1450,315
Andheri,2,890,175
Andheri,3,883,239
Andheri,2,1100,315
Andheri,3,1400,340
Andheri,2,1100,250
Andheri,3,900,280
Andheri,2,1560,359
Andheri,2,1625,374
Andheri,3,1695,390
Andheri,3,1760,405
Andheri,3,1850,350
Andheri,2,1000,180
Andheri,3,1650,275
Andheri,1,505,126
Andheri,3,1850,390
Andheri,4,1655,369
Andheri,2,850,200
Andheri,3,1800,340
Andheri,2,750,151
Andheri,1,230,38
Andheri,2,1200,310
Andheri,2,900,160
Andheri,2,1065,230
Andheri,2,736,225
Andheri,2,900,289
Andheri,3,1500,374
Andheri,2,700,219
Andheri,2,800,235
Andheri,2,838,150
Andheri,2,1150,198
Andheri,1,550,99
Andheri,3,1024,287
Andheri,2,762,213
Andheri,3,1350,221
Andheri,1,428,98
Andheri,2,571,131
Andheri,2,627,156
Andheri,1,418,96
Andheri,2,578,138
Andheri,1,421,97
Andheri,2,994,170
Andheri,3,1297,250
Andheri,3,1472,250
Andheri,3,1471,250
Andheri,3,1297,250
Andheri,2,1077,200
Andheri,2,994,170
Andheri,2,1077,200
Andheri,1,428,115
Andheri,2,571,155
Andheri,2,627,181
Andheri,1,418,113
Andheri,2,578,161
Andheri,1,421,113
Andheri,2,1250,260
Andheri,2,1500,360
Andheri,2,1250,210
Andheri,2,1023,180
Andheri,2,890,240
Andheri,1,365,103
Andheri,2,950,245
Andheri,2,925,290
Andheri,2,887,170
Andheri,3,1111,200
Andheri,3,1181,225
Andheri,4,2366,400
Andheri,3,1181,225
Andheri,2,1040,175
Andheri,2,887,170
Andheri,3,1111,200
Andheri,3,1181,225
Andheri,2,832,150
Andheri,2,832,150
Andheri,2,867,170
Andheri,2,904,170
Andheri,3,1141,210
Andheri,3,978,200
Andheri,3,1691,300
Andheri,3,1777,300
Andheri,2,904,170
Andheri,3,1141,210
Andheri,3,978,200
Andheri,1,440,140
Andheri,3,1173,200
Andheri,3,1405,324
Andheri,1,429,132
Andheri,2,858,263
Andheri,3,1082,332
Andheri,2,648,199
Andheri,3,1082,332
Andheri,2,648,199
Andheri,3,1600,300
Andheri,1,790,145
Andheri,2,869,234
Andheri,2,676,182
Andheri,1,459,124
Andheri,2,869,243
Andheri,3,860,232
Andheri,2,757,212
Andheri,3,1024,276
Andheri,3,860,241
Andheri,3,958,258
Andheri,3,1024,287
Andheri,2,828,223
Andheri,2,762,213
Andheri,2,762,205
Andheri,2,729,196
Andheri,2,1024,276
Andheri,1,454,122
Andheri,3,1019,274
Andheri,3,1078,290
Andheri,1,725,195
Andheri,1,453,122
Andheri,2,726,196
Andheri,2,725,195
Andheri,2,757,204
Andheri,2,849,229
Andheri,2,715,193
Andheri,2,630,190
Andheri,2,727,219
Andheri,2,630,190
Andheri,3,1500,425
Andheri,2,725,229
Andheri,1,510,160
Andheri,2,675,204
Andheri,3,1400,261
Andheri,2,783,170
Andheri,2,572,139
Andheri,2,960,170
Andheri,2,1050,290
Andheri,3,1600,300
Andheri,2,1200,330
Andheri,1,465,149
Andheri,3,1270,372
Andheri,3,1210,369
Andheri,3,1018,310
Andheri,3,1050,320
Andheri,2,713,217
Andheri,3,781,238
Andheri,3,783,239
Andheri,3,948,289
Andheri,2,900,175
Andheri,3,1210,369
Andheri,3,1210,369
Andheri,3,1018,310
Andheri,3,1050,320
Andheri,2,648,199
Andheri,1,429,132
Andheri,2,858,263
Andheri,3,1082,332
Andheri,1,429,132
Andheri,2,648,199
Andheri,3,1300,340
Andheri,2,1250,395
Andheri,2,900,220
Andheri,2,869,234
Andheri,2,676,182
Andheri,1,459,124
Andheri,3,860,232
Andheri,3,1024,276
Andheri,3,958,258
Andheri,2,828,223
Andheri,2,762,205
Andheri,2,729,196
Andheri,2,1024,276
Andheri,1,454,122
Andheri,1,428,98
Andheri,3,1019,274
Andheri,3,1078,290
Andheri,1,725,195
Andheri,2,571,131
Andheri,1,453,122
Andheri,2,627,156
Andheri,1,418,96
Andheri,2,726,196
Andheri,2,578,138
Andheri,2,725,195
Andheri,2,757,204
Andheri,2,849,229
Andheri,2,715,193
Andheri,1,421,97
Andheri,2,899,227
Andheri,1,407,99
Andheri,2,596,141
Andheri,2,899,227
Andheri,2,735,220
Andheri,2,899,227
Andheri,2,574,140
Andheri,1,407,99
Andheri,2,596,141
Andheri,2,899,227
Andheri,2,735,220
Andheri,2,589,156
Andheri,2,605,160
Andheri,2,659,176
Andheri,2,630,167
Andheri,2,629,167
Andheri,3,1450,285
Andheri,3,1350,365
Andheri,3,783,239
Andheri,3,948,289
Andheri,2,771,218
Andheri,4,1532,433
Andheri,3,1002,283
Andheri,2,785,222
Andheri,2,772,218
Andheri,3,1228,347
Andheri,3,1129,319
Andheri,2,826,234
Andheri,3,1167,330
Andheri,1,428,98
Andheri,2,571,131
Andheri,2,627,156
Andheri,1,418,96
Andheri,1,433,101
Andheri,1,421,97
Andheri,3,1069,302
Andheri,2,620,182
Andheri,1,426,125
Andheri,2,615,181
Andheri,2,571,131
Andheri,2,627,156
Andheri,1,418,96
Andheri,2,578,138
Andheri,1,433,101
Andheri,1,421,97
Andheri,2,925,280
Andheri,2,1050,299
Andheri,1,555,130
Andheri,2,869,215
Andheri,1,725,181
Andheri,1,453,99
Andheri,2,757,185
Andheri,2,762,197
Andheri,2,1024,301
Andheri,1,454,112
Andheri,2,850,190
Andheri,3,783,239
Andheri,3,948,289
Andheri,2,771,218
Andheri,4,1532,433
Andheri,3,1002,283
Andheri,2,785,222
Andheri,2,772,218
Andheri,3,1228,347
Andheri,3,1129,319
Andheri,2,826,234
Andheri,3,1167,330
Andheri,1,428,98
Andheri,2,571,131
Andheri,2,627,156
Andheri,1,418,96
Andheri,2,578,138
Andheri,2,981,240
Andheri,2,620,180
Andheri,1,426,124
Andheri,2,615,179
Andheri,2,612,178
Andheri,3,858,249
Andheri,1,425,123
Andheri,2,635,185
Andheri,2,845,210
Andheri,2,1185,285
Andheri,2,845,210
Andheri,2,1185,285
Andheri,2,762,197
Andheri,2,1024,301
Andheri,1,454,112
Andheri,2,950,210
Andheri,2,1110,210
Andheri,2,990,220
Andheri,1,416,96
Andheri,1,427,98
Andheri,1,600,135
Andheri,1,550,170
Andheri,2,962,258
Andheri,2,946,261
Andheri,2,962,264
Andheri,2,946,259
Andheri,2,962,259
Andheri,2,946,260
Andheri,2,946,252
Andheri,2,946,258
Andheri,2,962,259
Andheri,2,946,257
Andheri,1,624,129
Andheri,2,962,254
Andheri,2,962,261
Andheri,2,946,257
Andheri,2,962,263
Andheri,2,946,263
Andheri,2,962,258
Andheri,1,624,131
Andheri,2,800,180
Andheri,2,757,185
Andheri,2,757,185
Andheri,2,924,207
Andheri,2,924,207
Andheri,4,1860,400
Andheri,2,1200,330
Andheri,1,416,96
Andheri,1,427,98
Andheri,2,578,133
Andheri,2,489,113
Andheri,1,720,120
Andheri,2,707,209
Andheri,2,899,227
Andheri,2,1040,249
Andheri,2,1050,254
Andheri,1,550,124
Andheri,1,610,169
Andheri,2,1125,290
Andheri,3,1350,235
Andheri,2,890,185
Andheri,1,550,169
Andheri,2,962,262
Andheri,2,962,259
Andheri,2,750,205
Andheri,2,700,190
Andheri,2,850,255
Andheri,3,935,277
Andheri,2,636,193
Andheri,1,401,119
Andheri,1,446,129
Andheri,2,600,177
Andheri,3,935,277
Andheri,2,636,193
Andheri,1,401,119
Andheri,1,446,129
Andheri,2,600,177
Andheri,2,902,220
Andheri,2,900,219
Andheri,2,902,219
Andheri,3,1800,410
Andheri,2,800,230
Andheri,1,450,140
